date,E_Sagebrush,E_Saltdesert,W_Subalpine,W_Montana,W_Pinyon,W_Sagebrush
2019-05-16 08:50:00,6.186,13.18,14.43,13.6,7.671,13.89
2019-05-16 09:00:00,6.862,13.97,14.37,15.14,6.046,15.41
2019-05-16 09:10:00,6.312,14.53,14.42,16.38,4.597,14.69
2019-05-16 09:20:00,3.083,15.18,15.69,14.35,6.164,14.37
2019-05-16 09:30:00,7.055,13.22,14.66,16.52,6.579,13.19
2019-05-16 09:40:00,4.557,16.27,14.61,15.75,6.013,14.88
2019-05-16 09:50:00,5.743,13.5,15.4,13.85,6.53,17.53
2019-05-16 10:00:00,3.74,12.13,13.28,14.41,8.54,17.84
2019-05-16 10:10:00,3.707,13.53,14.39,15.22,8.58,17.98
2019-05-16 10:20:00,8.33,16.52,13.37,14.52,8.04,17.94
2019-05-16 10:30:00,9.97,15.23,13.26,13.79,8.67,19.53
2019-05-16 10:40:00,10.92,10.89,13.49,15.35,5.381,20.41
2019-05-16 10:50:00,9.53,14.7,13.03,12.56,5.057,20.43
2019-05-16 11:00:00,9.62,13.67,12.82,8.12,6.002,21.46
2019-05-16 11:10:00,13.51,12.08,13.84,9.81,6.01,19.47
2019-05-16 11:20:00,7.752,13.12,13.73,13.1,4.918,18.66
2019-05-16 11:30:00,7.459,14.46,12.99,13.6,6.115,18.68
2019-05-16 11:40:00,8.55,17.89,13.53,15.7,6.169,17.53
2019-05-16 11:50:00,5.948,21.31,12.96,15.87,6.849,19.36
2019-05-16 12:00:00,9.99,23.55,14.71,13.68,5.199,18.21
2019-05-16 12:10:00,7.034,24.77,13.18,12.17,4.937,19.06
2019-05-16 12:20:00,8.43,24.09,14.65,12.87,4.382,17.04
2019-05-16 12:30:00,12.15,23.62,12.94,14.28,4.779,15.77
2019-05-16 12:40:00,6.951,22.55,14.47,14.84,6.733,15.8
2019-05-16 12:50:00,6.156,23.66,14.38,12.45,5.11,16.4
2019-05-16 13:00:00,9.72,24.62,13.8,13.36,4.93,14.89
2019-05-16 13:10:00,10.15,23.36,12.59,12.3,5.06,15.75
2019-05-16 13:20:00,14.48,24.03,11.48,13.59,4.118,14.26
2019-05-16 13:30:00,16.47,24.44,10.82,10.76,4.404,14.71
2019-05-16 13:40:00,14.67,22.42,10.77,8.76,5.466,14.53
2019-05-16 13:50:00,10.89,17.97,10.5,8.59,7.11,13.39
2019-05-16 14:00:00,13.11,19.85,12.23,10.12,5.85,14.73
2019-05-16 14:10:00,9.69,22.19,12.65,7.968,3.655,14.11
2019-05-16 14:20:00,4.685,21.71,10.14,8.18,3.704,12.84
2019-05-16 14:30:00,4.423,25.02,12.52,9.74,4.417,11.46
2019-05-16 14:40:00,4.434,25.77,13.15,9.46,5.929,11.57
2019-05-16 14:50:00,5.557,25.26,11.75,6.675,3.192,11.65
2019-05-16 15:00:00,4.247,24.75,11.08,9.32,6.094,12.95
2019-05-16 15:10:00,2.648,25.54,9.51,12.47,3.41,12.5
2019-05-16 15:20:00,5.226,25.84,10.55,10.02,5.508,10.24
2019-05-16 15:30:00,11.58,28.8,11.95,8.87,5.49,10.83
2019-05-16 15:40:00,12.24,30.59,12.27,8.38,8.09,10.12
2019-05-16 15:50:00,10.08,31.91,12.95,10.58,6.655,9.33
2019-05-16 16:00:00,12.35,30.76,11.79,10.74,8.34,13.47
2019-05-16 16:10:00,10.94,32.98,11.58,11.24,12.96,16.47
2019-05-16 16:20:00,9.79,32.01,11.92,11.19,11.93,16.61
2019-05-16 16:30:00,10.22,30.49,14.0,12.55,10.29,17.3
2019-05-16 16:40:00,13.0,30.84,13.03,10.91,9.66,16.28
2019-05-16 16:50:00,15.79,29.54,11.63,11.86,6.04,15.17
2019-05-16 17:00:00,19.14,30.25,11.55,12.49,6.347,13.25
2019-05-16 17:10:00,21.22,29.82,11.68,11.24,9.97,14.19
2019-05-16 17:20:00,19.21,32.6,11.91,10.51,10.34,17.2
2019-05-16 17:30:00,22.72,34.28,11.81,9.03,9.59,17.48
2019-05-16 17:40:00,21.63,33.06,12.06,11.22,11.16,15.66
2019-05-16 17:50:00,18.67,34.14,11.25,10.43,12.57,16.23
2019-05-16 18:00:00,19.56,33.19,11.8,9.42,13.27,15.11
2019-05-16 18:10:00,22.34,33.36,11.19,12.52,12.94,15.5
2019-05-16 18:20:00,23.18,34.95,11.72,12.05,12.73,17.05
2019-05-16 18:30:00,15.22,33.89,10.78,10.02,11.52,16.52
2019-05-16 18:40:00,15.1,31.67,11.34,11.81,12.72,16.66
2019-05-16 18:50:00,18.13,30.58,10.91,10.22,13.77,17.67
2019-05-16 19:00:00,23.53,32.49,12.39,12.29,14.16,18.77
2019-05-16 19:10:00,25.21,32.27,11.36,13.92,13.22,17.31
2019-05-16 19:20:00,17.38,34.11,11.85,14.01,8.15,20.52
2019-05-16 19:30:00,19.44,38.2,12.4,18.62,8.37,29.55
2019-05-16 19:40:00,22.62,36.4,12.85,15.35,8.76,29.77
2019-05-16 19:50:00,21.44,32.06,10.79,15.47,8.46,29.04
2019-05-16 20:00:00,14.64,34.14,9.95,15.64,9.78,21.66
2019-05-16 20:10:00,14.96,33.72,12.02,13.36,10.11,17.07
2019-05-16 20:20:00,20.99,32.77,9.99,11.82,11.93,14.27
2019-05-16 20:30:00,20.54,33.67,10.28,8.64,16.17,13.22
2019-05-16 20:40:00,24.6,32.73,12.85,12.54,19.45,18.06
2019-05-16 20:50:00,21.86,37.3,12.2,15.87,18.6,18.92
2019-05-16 21:00:00,20.51,33.71,14.71,14.26,15.97,19.95
2019-05-16 21:10:00,21.7,34.06,14.59,11.93,21.63,18.87
2019-05-16 21:20:00,19.86,34.0,14.53,7.822,20.63,15.02
2019-05-16 21:30:00,19.37,30.17,15.34,6.851,14.29,13.25
2019-05-16 21:40:00,15.88,23.01,13.92,7.78,5.2,13.35
2019-05-16 21:50:00,15.85,15.77,13.62,5.835,3.71,14.33
2019-05-16 22:00:00,13.63,21.02,13.32,6.645,5.891,16.22
2019-05-16 22:10:00,18.62,20.35,11.61,5.033,1.69,14.65
2019-05-16 22:20:00,17.02,19.35,17.25,12.36,6.674,14.65
2019-05-16 22:30:00,16.91,18.78,15.46,11.48,7.001,9.02
2019-05-16 22:40:00,25.01,19.69,15.87,13.9,3.541,12.58
2019-05-16 22:50:00,15.52,12.07,14.75,12.01,4.203,12.17
2019-05-16 23:00:00,12.62,14.44,14.99,6.94,5.305,10.85
2019-05-16 23:10:00,13.52,17.73,14.44,8.78,5.688,12.68
2019-05-16 23:20:00,12.01,21.2,14.77,11.19,3.839,12.46
2019-05-16 23:30:00,13.72,28.14,15.23,10.4,4.977,10.65
2019-05-16 23:40:00,14.24,27.08,13.31,11.77,3.547,10.1
2019-05-16 23:50:00,4.812,29.44,11.85,9.95,3.439,8.47
2019-05-17 00:00:00,7.148,29.62,10.47,12.56,4.317,7.618
2019-05-17 00:10:00,18.84,28.43,11.47,12.33,5.878,7.486
2019-05-17 00:20:00,17.03,29.2,13.13,13.84,5.304,10.11
2019-05-17 00:30:00,18.73,26.6,12.43,10.91,5.85,6.958
2019-05-17 00:40:00,17.4,27.19,11.71,9.87,7.51,6.808
2019-05-17 00:50:00,15.97,27.85,12.41,14.46,5.403,5.949
2019-05-17 01:00:00,14.67,22.03,12.8,17.53,7.096,11.93
2019-05-17 01:10:00,15.14,20.11,14.98,11.55,14.56,19.75
2019-05-17 01:20:00,19.85,18.37,13.83,4.869,7.905,9.46
2019-05-17 01:30:00,25.41,22.06,11.36,4.889,4.97,16.93
2019-05-17 01:40:00,24.45,19.83,13.11,4.799,2.571,12.61
2019-05-17 01:50:00,10.87,20.6,15.21,6.653,6.748,12.08
2019-05-17 02:00:00,4.302,18.53,14.19,6.717,3.176,12.75
2019-05-17 02:10:00,9.78,18.53,13.32,6.024,3.105,9.17
2019-05-17 02:20:00,6.6,16.43,13.88,4.942,4.275,10.73
2019-05-17 02:30:00,8.42,13.53,15.2,3.906,7.398,12.56
2019-05-17 02:40:00,8.75,10.82,12.99,1.715,5.186,14.34
2019-05-17 02:50:00,5.906,10.36,12.91,2.643,3.635,11.9
2019-05-17 03:00:00,5.297,9.75,14.96,3.055,3.499,8.94
2019-05-17 03:10:00,5.331,17.05,14.41,3.219,3.259,9.99
2019-05-17 03:20:00,4.947,14.48,13.16,5.173,4.79,6.515
2019-05-17 03:30:00,8.93,5.825,12.92,6.162,3.328,5.527
2019-05-17 03:40:00,11.69,6.153,11.47,4.253,1.421,7.762
2019-05-17 03:50:00,9.04,2.832,12.25,3.653,3.232,4.786
2019-05-17 04:00:00,4.794,3.324,10.37,3.151,4.103,4.576
2019-05-17 04:10:00,5.618,1.73,11.58,3.37,4.854,8.58
2019-05-17 04:20:00,4.887,4.286,10.12,4.459,8.09,9.76
2019-05-17 04:30:00,6.89,11.62,9.96,4.375,2.818,7.746
2019-05-17 04:40:00,4.568,10.22,10.58,3.081,3.238,6.474
2019-05-17 04:50:00,4.801,11.1,8.94,3.444,1.87,7.988
2019-05-17 05:00:00,6.301,12.26,9.34,2.874,2.221,5.243
2019-05-17 05:10:00,12.04,14.61,8.71,3.262,3.472,8.06
2019-05-17 05:20:00,12.13,8.87,8.85,2.091,3.267,5.288
2019-05-17 05:30:00,10.82,9.6,6.753,3.743,3.932,4.599
2019-05-17 05:40:00,8.12,6.993,5.549,4.952,3.333,6.561
2019-05-17 05:50:00,4.295,8.17,7.057,3.371,2.302,4.45
2019-05-17 06:00:00,6.16,6.733,7.192,7.18,2.731,2.117
2019-05-17 06:10:00,6.413,4.933,6.127,3.886,3.007,2.101
2019-05-17 06:20:00,6.484,10.49,6.314,2.167,3.367,4.796
2019-05-17 06:30:00,15.06,19.7,7.011,3.781,2.19,4.485
2019-05-17 06:40:00,16.17,18.68,5.701,2.452,2.594,3.131
2019-05-17 06:50:00,14.03,15.03,5.649,3.93,3.678,9.28
2019-05-17 07:00:00,13.93,12.24,6.527,3.446,4.72,6.559
2019-05-17 07:10:00,16.69,21.17,6.168,4.816,5.366,7.777
2019-05-17 07:20:00,14.57,21.88,6.876,5.864,6.52,4.117
2019-05-17 07:30:00,12.64,18.1,6.443,6.957,8.19,5.563
2019-05-17 07:40:00,11.56,16.04,5.951,6.668,7.311,4.572
2019-05-17 07:50:00,15.81,18.69,5.603,7.7,6.092,3.711
2019-05-17 08:00:00,13.43,15.97,4.765,4.562,5.324,3.449
2019-05-17 08:10:00,13.13,15.98,4.717,5.645,4.198,3.806
2019-05-17 08:20:00,13.95,18.0,4.564,5.778,6.397,3.772
2019-05-17 08:30:00,15.71,20.13,7.142,4.911,5.378,4.114
2019-05-17 08:40:00,11.07,21.39,7.657,4.587,6.022,6.931
2019-05-17 08:50:00,11.27,22.52,7.471,6.828,7.096,5.361
2019-05-17 09:00:00,11.4,19.16,8.31,7.176,7.941,2.909
2019-05-17 09:10:00,11.4,16.49,7.534,7.128,5.394,2.431
2019-05-17 09:20:00,12.02,15.51,4.79,4.713,5.365,1.973
2019-05-17 09:30:00,13.13,13.4,6.762,4.856,4.806,3.177
2019-05-17 09:40:00,13.76,13.8,7.702,6.934,7.422,4.643
2019-05-17 09:50:00,6.56,13.8,8.29,6.468,4.928,4.577
2019-05-17 10:00:00,4.213,12.86,7.119,4.35,3.01,4.544
2019-05-17 10:10:00,7.708,10.68,7.695,2.56,3.653,4.663
2019-05-17 10:20:00,8.32,12.08,7.326,2.025,2.019,5.404
2019-05-17 10:30:00,6.27,12.36,6.583,2.052,4.43,3.54
2019-05-17 10:40:00,9.25,7.51,8.3,2.675,4.389,1.182
2019-05-17 10:50:00,16.71,7.654,6.696,3.654,1.9,2.181
2019-05-17 11:00:00,16.46,8.53,5.977,1.797,1.057,3.535
2019-05-17 11:10:00,20.37,11.1,6.38,4.076,2.369,5.702
2019-05-17 11:20:00,21.55,8.93,5.438,4.485,4.572,3.597
2019-05-17 11:30:00,17.25,8.56,5.134,4.38,3.982,1.991
2019-05-17 11:40:00,17.09,4.541,6.379,4.345,3.974,0.181
2019-05-17 11:50:00,12.66,8.84,6.032,7.627,4.833,1.136
2019-05-17 12:00:00,11.59,6.232,5.884,7.545,5.249,2.545
2019-05-17 12:10:00,10.48,6.584,6.275,6.022,1.798,1.988
2019-05-17 12:20:00,9.49,6.606,7.373,2.263,1.358,2.976
2019-05-17 12:30:00,5.786,9.91,7.047,2.664,0.726,5.223
2019-05-17 12:40:00,6.129,12.11,6.71,2.97,3.422,5.883
2019-05-17 12:50:00,9.43,12.46,6.693,3.453,3.319,3.891
2019-05-17 13:00:00,7.455,14.36,6.326,4.257,2.948,5.157
2019-05-17 13:10:00,4.548,13.62,5.851,3.319,2.383,2.893
2019-05-17 13:20:00,4.494,10.28,4.821,2.421,3.892,2.901
2019-05-17 13:30:00,2.903,14.56,4.923,2.866,2.989,2.492
2019-05-17 13:40:00,5.138,14.97,5.551,4.087,2.211,4.459
2019-05-17 13:50:00,9.75,14.93,4.642,3.296,1.362,5.44
2019-05-17 14:00:00,5.162,13.14,5.042,2.273,1.362,7.421
2019-05-17 14:10:00,7.857,12.86,4.978,3.58,1.126,7.02
2019-05-17 14:20:00,5.897,12.3,5.07,4.018,3.797,6.274
2019-05-17 14:30:00,5.974,9.26,4.794,2.594,5.238,4.176
2019-05-17 14:40:00,5.057,11.32,4.275,3.697,3.474,4.946
2019-05-17 14:50:00,7.295,13.6,4.033,4.132,5.308,6.21
2019-05-17 15:00:00,5.419,9.9,3.882,2.5,2.838,6.517
2019-05-17 15:10:00,3.679,5.38,4.468,2.455,2.037,4.797
2019-05-17 15:20:00,9.07,7.438,4.027,2.381,2.03,5.032
2019-05-17 15:30:00,7.962,8.79,4.131,2.165,1.848,2.743
2019-05-17 15:40:00,9.16,10.42,4.748,1.455,2.532,0.968
2019-05-17 15:50:00,9.42,21.86,3.772,1.271,1.882,1.664
2019-05-17 16:00:00,11.23,22.59,3.615,2.042,2.505,3.133
2019-05-17 16:10:00,13.04,21.64,2.624,1.777,3.272,3.38
2019-05-17 16:20:00,9.71,21.84,3.17,2.364,4.948,4.064
2019-05-17 16:30:00,7.028,21.42,2.607,3.056,3.348,6.552
2019-05-17 16:40:00,15.8,21.4,2.321,2.431,4.201,3.251
2019-05-17 16:50:00,16.16,19.9,2.885,1.609,3.424,4.37
2019-05-17 17:00:00,13.21,19.5,3.182,1.429,2.239,7.863
2019-05-17 17:10:00,14.03,19.27,2.996,0.819,3.032,9.29
2019-05-17 17:20:00,12.21,18.04,3.401,2.781,4.999,8.15
2019-05-17 17:30:00,15.69,19.05,3.023,3.537,6.134,8.72
2019-05-17 17:40:00,13.69,17.23,3.515,1.553,3.791,11.24
2019-05-17 17:50:00,13.98,16.06,4.856,3.771,6.754,13.46
2019-05-17 18:00:00,10.57,15.63,5.774,3.265,8.85,11.72
2019-05-17 18:10:00,11.91,13.04,4.338,3.354,7.1,12.38
2019-05-17 18:20:00,11.94,17.53,5.071,4.306,7.514,10.52
2019-05-17 18:30:00,16.29,17.19,4.417,2.569,5.574,5.58
2019-05-17 18:40:00,16.07,13.73,6.298,4.471,5.772,3.03
2019-05-17 18:50:00,13.98,10.11,6.538,2.445,2.267,4.319
2019-05-17 19:00:00,12.73,19.74,6.035,1.944,3.379,3.2
2019-05-17 19:10:00,10.61,19.76,5.5,2.838,3.344,6.211
2019-05-17 19:20:00,10.56,18.34,4.545,2.903,4.232,5.69
2019-05-17 19:30:00,10.82,15.73,5.45,2.546,6.576,9.19
2019-05-17 19:40:00,16.73,18.99,6.12,2.623,4.382,23.35
2019-05-17 19:50:00,16.24,16.65,6.393,5.72,10.03,23.05
2019-05-17 20:00:00,18.11,15.18,4.2,4.933,6.746,19.67
2019-05-17 20:10:00,17.77,12.24,6.433,5.628,5.09,12.36
2019-05-17 20:20:00,15.81,16.67,5.691,3.574,3.816,5.508
2019-05-17 20:30:00,14.73,16.27,5.83,3.383,4.485,8.29
2019-05-17 20:40:00,14.34,14.43,6.742,3.746,4.802,7.607
2019-05-17 20:50:00,11.62,17.77,5.865,3.431,5.66,3.66
2019-05-17 21:00:00,12.75,20.17,4.928,2.194,3.691,3.463
2019-05-17 21:10:00,17.48,19.94,6.291,3.25,4.529,10.19
2019-05-17 21:20:00,13.92,19.16,7.924,2.814,5.309,1.566
2019-05-17 21:30:00,12.9,17.47,6.781,2.467,2.344,5.956
2019-05-17 21:40:00,13.03,16.19,6.501,1.503,1.578,8.82
2019-05-17 21:50:00,14.31,16.4,7.131,3.784,4.028,8.73
2019-05-17 22:00:00,17.17,18.82,6.383,1.519,3.063,7.696
2019-05-17 22:10:00,15.86,19.31,4.973,3.683,2.849,5.761
2019-05-17 22:20:00,15.11,19.93,6.155,2.413,3.342,4.056
2019-05-17 22:30:00,16.13,20.37,4.665,1.686,2.609,6.323
2019-05-17 22:40:00,15.63,18.06,7.22,1.307,2.887,4.614
2019-05-17 22:50:00,14.12,18.31,5.999,3.291,5.905,3.993
2019-05-17 23:00:00,13.78,19.8,5.306,4.11,4.482,3.557
2019-05-17 23:10:00,14.87,19.21,5.562,3.221,3.774,2.508
2019-05-17 23:20:00,14.95,16.9,4.497,2.063,4.186,3.999
2019-05-17 23:30:00,16.5,16.63,3.823,1.957,4.122,2.897
2019-05-17 23:40:00,15.17,18.06,5.774,2.188,3.748,3.399
2019-05-17 23:50:00,16.13,17.81,5.547,3.131,4.123,2.922
2019-05-18 00:00:00,19.1,18.63,5.156,2.786,2.424,1.913
2019-05-18 00:10:00,17.57,18.92,6.421,3.654,5.492,6.242
2019-05-18 00:20:00,18.06,23.83,5.22,2.207,3.432,8.37
2019-05-18 00:30:00,16.17,25.45,4.228,2.177,5.465,8.83
2019-05-18 00:40:00,15.56,25.11,3.908,1.884,5.141,7.996
2019-05-18 00:50:00,15.78,23.39,4.022,1.829,4.55,11.88
2019-05-18 01:00:00,15.74,24.79,3.741,2.541,6.243,13.93
2019-05-18 01:10:00,13.82,21.89,7.739,3.123,7.084,14.98
2019-05-18 01:20:00,13.59,24.41,6.484,5.365,6.633,10.74
2019-05-18 01:30:00,15.31,25.35,7.454,2.477,4.738,5.721
2019-05-18 01:40:00,21.59,24.33,5.588,3.029,2.825,7.04
2019-05-18 01:50:00,17.48,22.99,6.262,2.048,3.913,8.66
2019-05-18 02:00:00,14.09,23.05,5.362,3.329,4.42,8.24
2019-05-18 02:10:00,15.31,22.79,5.525,4.775,7.081,8.58
2019-05-18 02:20:00,14.84,21.93,6.278,4.77,5.514,6.628
2019-05-18 02:30:00,13.46,23.09,4.865,6.95,5.519,8.43
2019-05-18 02:40:00,12.33,26.04,6.858,6.444,6.502,5.781
2019-05-18 02:50:00,15.97,22.21,8.42,7.568,5.917,3.379
2019-05-18 03:00:00,18.34,22.87,9.78,4.032,4.196,4.912
2019-05-18 03:10:00,19.18,22.8,7.11,6.529,3.831,3.425
2019-05-18 03:20:00,20.56,20.54,5.364,6.914,3.928,3.513
2019-05-18 03:30:00,17.38,18.75,8.8,5.865,2.476,0.684
2019-05-18 03:40:00,14.57,20.92,6.185,5.686,1.617,0.409
2019-05-18 03:50:00,15.21,15.45,5.093,6.971,3.124,0.399
2019-05-18 04:00:00,15.82,14.84,6.268,5.947,4.448,0.05
2019-05-18 04:10:00,14.94,14.37,6.032,6.189,1.9,2.588
2019-05-18 04:20:00,10.98,19.11,4.302,4.357,1.47,5.702
2019-05-18 04:30:00,6.577,18.02,4.481,5.377,4.933,2.954
2019-05-18 04:40:00,6.382,18.62,3.67,8.02,4.474,3.176
2019-05-18 04:50:00,3.586,17.19,5.312,5.589,2.286,3.737
2019-05-18 05:00:00,4.456,15.07,5.061,3.834,2.646,2.257
2019-05-18 05:10:00,6.348,13.97,4.334,5.805,2.828,4.222
2019-05-18 05:20:00,4.162,13.46,4.339,5.488,3.741,3.076
2019-05-18 05:30:00,6.147,10.2,4.518,4.239,4.837,1.616
2019-05-18 05:40:00,10.52,6.111,5.215,5.235,4.934,3.212
2019-05-18 05:50:00,10.68,4.9,4.834,5.35,3.508,5.073
2019-05-18 06:00:00,13.83,3.367,6.065,2.251,3.436,5.831
2019-05-18 06:10:00,14.12,3.449,5.381,3.675,4.654,4.999
2019-05-18 06:20:00,12.33,3.747,6.324,5.94,4.56,3.621
2019-05-18 06:30:00,12.21,6.314,8.22,7.593,2.69,2.789
2019-05-18 06:40:00,13.61,1.572,6.505,5.415,2.244,2.425
2019-05-18 06:50:00,12.99,14.65,6.115,3.923,2.353,3.404
2019-05-18 07:00:00,11.16,15.93,5.289,3.13,0.941,4.35
2019-05-18 07:10:00,11.47,16.29,4.159,3.396,1.432,5.913
2019-05-18 07:20:00,8.63,16.25,4.293,3.369,1.807,2.847
2019-05-18 07:30:00,5.85,12.18,4.834,4.413,4.304,2.88
2019-05-18 07:40:00,4.751,9.83,5.925,7.731,4.836,3.047
2019-05-18 07:50:00,4.39,12.13,6.423,4.804,1.656,4.845
2019-05-18 08:00:00,4.427,8.55,6.884,4.008,1.802,6.557
2019-05-18 08:10:00,5.46,9.64,6.616,4.961,3.378,6.354
2019-05-18 08:20:00,4.79,10.24,6.417,7.819,4.221,6.119
2019-05-18 08:30:00,5.587,7.605,7.359,8.36,4.623,5.487
2019-05-18 08:40:00,4.469,9.36,8.09,6.245,2.463,5.135
2019-05-18 08:50:00,15.05,9.29,6.204,3.005,1.561,6.653
2019-05-18 09:00:00,15.74,9.58,5.749,3.26,4.148,4.464
2019-05-18 09:10:00,10.15,10.38,6.29,5.233,5.201,4.502
2019-05-18 09:20:00,6.76,10.34,4.046,5.274,5.642,3.9
2019-05-18 09:30:00,4.243,9.09,5.221,3.455,4.656,3.282
2019-05-18 09:40:00,5.28,6.629,3.633,3.831,3.936,1.11
2019-05-18 09:50:00,6.478,7.86,3.717,3.111,4.89,1.793
2019-05-18 10:00:00,3.251,3.958,3.741,5.004,5.118,2.073
2019-05-18 10:10:00,2.406,3.435,4.965,4.153,4.893,2.248
2019-05-18 10:20:00,3.491,4.837,5.167,3.572,4.57,3.086
2019-05-18 10:30:00,4.653,6.273,4.021,3.019,4.531,5.572
2019-05-18 10:40:00,3.594,5.068,3.787,6.368,4.749,3.998
2019-05-18 10:50:00,3.734,8.33,7.402,6.773,2.55,1.925
2019-05-18 11:00:00,4.569,7.219,6.625,8.24,1.541,1.757
2019-05-18 11:10:00,7.636,6.785,6.516,8.54,1.72,4.539
2019-05-18 11:20:00,6.888,3.753,5.63,6.793,2.189,5.91
2019-05-18 11:30:00,6.257,5.857,4.35,4.578,2.043,5.254
2019-05-18 11:40:00,6.64,5.08,2.407,3.09,0.433,2.433
2019-05-18 11:50:00,7.021,6.469,3.604,3.016,1.129,2.641
2019-05-18 12:00:00,7.858,8.63,5.313,2.127,0.239,6.105
2019-05-18 12:10:00,5.369,6.726,3.218,3.337,0.018,6.249
2019-05-18 12:20:00,5.139,2.666,4.459,4.48,2.062,5.947
2019-05-18 12:30:00,2.034,6.509,3.353,4.721,1.367,5.864
2019-05-18 12:40:00,1.974,8.47,3.318,3.003,3.237,6.583
2019-05-18 12:50:00,3.512,7.489,4.395,3.18,3.597,5.129
2019-05-18 13:00:00,4.099,6.678,4.208,1.644,2.474,5.911
2019-05-18 13:10:00,3.847,6.15,2.704,1.562,3.174,5.074
2019-05-18 13:20:00,3.454,5.016,4.428,4.599,0.999,4.089
2019-05-18 13:30:00,4.695,5.947,4.805,2.413,3.608,2.735
2019-05-18 13:40:00,3.809,8.39,3.494,1.0,2.46,2.594
2019-05-18 13:50:00,3.059,6.817,0.207,2.687,0.902,4.406
2019-05-18 14:00:00,3.09,5.962,0.013,0.74,0.0,3.949
2019-05-18 14:10:00,1.941,6.494,0.165,0.832,0.361,2.54
2019-05-18 14:20:00,1.146,5.123,0.274,1.223,1.735,1.264
2019-05-18 14:30:00,1.214,3.644,2.568,1.309,1.177,0.861
2019-05-18 14:40:00,2.071,1.616,0.628,3.675,1.599,2.352
2019-05-18 14:50:00,3.029,1.664,1.009,4.192,0.529,3.833
2019-05-18 15:00:00,3.588,2.833,1.86,1.738,0.327,2.383
2019-05-18 15:10:00,2.794,6.823,1.362,1.81,0.971,1.485
2019-05-18 15:20:00,3.427,6.861,1.952,3.298,0.575,2.04
2019-05-18 15:30:00,5.468,5.853,1.325,3.021,1.297,2.781
2019-05-18 15:40:00,4.29,6.377,0.904,3.786,1.518,2.896
2019-05-18 15:50:00,4.191,5.417,0.834,3.322,1.436,1.739
2019-05-18 16:00:00,5.834,7.884,0.337,2.514,1.821,3.62
2019-05-18 16:10:00,4.351,9.68,0.794,2.117,2.284,2.102
2019-05-18 16:20:00,7.469,9.42,2.401,1.639,4.521,3.186
2019-05-18 16:30:00,6.157,8.03,2.792,1.952,4.39,3.917
2019-05-18 16:40:00,6.139,5.202,2.988,0.968,2.456,4.258
2019-05-18 16:50:00,8.31,6.489,2.754,0.99,3.883,3.225
2019-05-18 17:00:00,7.616,8.06,1.396,1.795,3.329,3.384
2019-05-18 17:10:00,6.645,6.879,2.286,1.499,3.945,3.395
2019-05-18 17:20:00,8.79,6.449,2.352,1.264,2.781,2.738
2019-05-18 17:30:00,6.694,7.713,3.163,1.218,4.097,2.766
2019-05-18 17:40:00,6.761,5.713,2.999,1.159,4.3,4.512
2019-05-18 17:50:00,9.98,7.538,3.119,1.166,4.606,6.536
2019-05-18 18:00:00,10.98,7.591,3.875,1.501,6.087,3.513
2019-05-18 18:10:00,8.3,9.74,3.981,2.086,4.432,6.402
2019-05-18 18:20:00,8.47,5.173,4.073,1.621,5.921,5.472
2019-05-18 18:30:00,8.93,9.26,3.891,2.453,4.647,6.182
2019-05-18 18:40:00,10.17,8.91,4.618,1.632,4.454,6.715
2019-05-18 18:50:00,11.45,7.538,3.313,1.99,3.471,4.818
2019-05-18 19:00:00,7.49,7.886,3.686,1.458,3.295,3.799
2019-05-18 19:10:00,10.22,8.37,4.181,2.061,2.92,3.008
2019-05-18 19:20:00,10.14,7.985,3.897,2.092,3.661,5.079
2019-05-18 19:30:00,6.909,9.37,3.615,1.828,2.627,3.996
2019-05-18 19:40:00,9.61,9.77,3.709,1.76,4.466,3.406
2019-05-18 19:50:00,8.01,5.972,5.377,1.859,1.944,4.705
2019-05-18 20:00:00,10.99,12.97,3.699,0.928,4.591,4.432
2019-05-18 20:10:00,8.67,12.76,3.266,2.075,4.958,3.349
2019-05-18 20:20:00,8.58,7.286,2.96,4.879,6.656,4.62
2019-05-18 20:30:00,10.66,9.5,3.133,2.958,5.297,3.824
2019-05-18 20:40:00,8.5,7.329,3.744,3.338,6.221,6.843
2019-05-18 20:50:00,8.31,9.01,4.423,3.731,5.682,6.138
2019-05-18 21:00:00,8.25,7.445,5.559,4.808,9.43,7.014
2019-05-18 21:10:00,8.12,13.28,4.872,4.855,7.736,7.516
2019-05-18 21:20:00,6.862,10.82,4.453,3.981,7.618,7.494
2019-05-18 21:30:00,10.07,9.45,4.297,3.674,9.57,6.274
2019-05-18 21:40:00,7.016,10.05,4.545,5.753,10.54,4.16
2019-05-18 21:50:00,11.78,9.84,5.092,4.224,8.17,4.642
2019-05-18 22:00:00,10.6,5.808,5.224,4.655,7.303,9.03
2019-05-18 22:10:00,8.53,11.55,5.943,4.381,4.536,6.725
2019-05-18 22:20:00,6.966,14.48,5.996,3.664,8.29,5.869
2019-05-18 22:30:00,10.2,7.767,6.344,2.764,7.591,8.25
2019-05-18 22:40:00,8.0,12.6,6.548,4.953,7.466,6.507
2019-05-18 22:50:00,6.686,10.66,5.76,4.813,8.27,7.702
2019-05-18 23:00:00,8.96,15.63,4.932,4.449,5.05,6.701
2019-05-18 23:10:00,10.38,18.01,5.164,3.801,4.679,6.415
2019-05-18 23:20:00,8.92,13.23,5.928,5.579,6.904,8.47
2019-05-18 23:30:00,7.159,8.35,6.077,5.068,7.419,8.22
