date,E_Sagebrush,E_Saltdesert,W_Subalpine,W_Montana,W_Pinyon,W_Sagebrush
2019-06-15 03:00:00,9.31,2.728,2.469,2.304,3.825,10.13
2019-06-15 03:10:00,10.54,4.824,1.939,1.529,1.954,9.73
2019-06-15 03:20:00,12.47,6.041,2.999,1.831,2.07,7.586
2019-06-15 03:30:00,12.27,8.4,3.629,2.423,2.87,7.398
2019-06-15 03:40:00,13.03,7.61,4.265,2.813,2.888,9.52
2019-06-15 03:50:00,13.68,8.19,5.319,2.137,4.046,8.71
2019-06-15 04:00:00,12.97,8.06,4.479,2.813,3.039,9.07
2019-06-15 04:10:00,11.51,8.81,4.767,3.331,2.159,7.866
2019-06-15 04:20:00,11.49,10.8,3.874,5.635,1.957,8.19
2019-06-15 04:30:00,12.23,11.81,3.92,5.259,3.694,7.593
2019-06-15 04:40:00,11.4,11.93,4.307,7.813,3.134,7.239
2019-06-15 04:50:00,12.72,11.98,5.022,5.412,1.982,7.161
2019-06-15 05:00:00,13.65,12.26,4.409,7.615,3.236,6.298
2019-06-15 05:10:00,10.74,12.87,4.551,6.858,2.066,6.748
2019-06-15 05:20:00,11.93,12.4,5.619,7.925,2.574,6.552
2019-06-15 05:30:00,12.35,10.91,4.428,7.204,3.291,4.165
2019-06-15 05:40:00,10.07,10.12,4.695,7.422,4.02,2.901
2019-06-15 05:50:00,11.42,8.12,4.927,8.21,5.434,4.66
2019-06-15 06:00:00,11.42,9.31,5.248,8.68,4.554,6.484
2019-06-15 06:10:00,10.6,10.26,5.16,3.716,3.462,3.829
2019-06-15 06:20:00,11.75,12.03,4.451,3.405,5.096,3.198
2019-06-15 06:30:00,13.06,10.78,4.794,4.051,4.508,5.227
2019-06-15 06:40:00,12.84,12.38,5.366,5.634,3.995,5.386
2019-06-15 06:50:00,12.58,12.31,5.396,6.208,2.711,4.106
2019-06-15 07:00:00,11.85,8.81,5.219,6.162,1.746,5.103
2019-06-15 07:10:00,12.55,7.851,4.39,7.086,1.786,9.2
2019-06-15 07:20:00,10.09,7.32,4.167,3.746,2.592,5.63
2019-06-15 07:30:00,10.43,5.517,4.884,2.236,3.38,3.547
2019-06-15 07:40:00,12.25,4.877,4.556,2.088,3.762,1.888
2019-06-15 07:50:00,13.93,5.683,4.01,1.778,3.369,2.457
2019-06-15 08:00:00,13.28,2.014,3.827,1.125,2.736,3.818
2019-06-15 08:10:00,10.28,8.06,4.321,1.27,2.585,2.964
2019-06-15 08:20:00,10.79,12.79,4.661,1.03,2.423,1.497
2019-06-15 08:30:00,10.26,12.59,4.517,1.957,3.4,2.044
2019-06-15 08:40:00,9.61,8.5,4.533,1.513,1.83,0.224
2019-06-15 08:50:00,10.43,7.137,5.538,0.959,3.172,0.207
2019-06-15 09:00:00,11.61,6.961,5.569,2.004,3.966,0.0
2019-06-15 09:10:00,11.56,8.44,4.619,1.627,2.421,1.509
2019-06-15 09:20:00,10.72,8.97,4.394,1.922,1.588,5.846
2019-06-15 09:30:00,9.33,8.61,4.448,2.523,1.969,4.891
2019-06-15 09:40:00,10.79,6.191,3.948,1.728,2.568,1.892
2019-06-15 09:50:00,12.79,4.372,4.818,2.171,2.599,2.37
2019-06-15 10:00:00,11.33,7.709,5.47,2.123,2.401,3.315
2019-06-15 10:10:00,11.11,8.83,3.997,1.612,1.582,5.485
2019-06-15 10:20:00,10.47,8.47,4.867,1.313,1.543,5.438
2019-06-15 10:30:00,9.66,8.91,3.43,1.095,1.893,3.299
2019-06-15 10:40:00,10.73,9.51,4.358,1.758,1.768,2.736
2019-06-15 10:50:00,8.85,8.87,4.024,2.127,0.969,1.057
2019-06-15 11:00:00,9.99,7.816,5.263,1.843,0.433,1.181
2019-06-15 11:10:00,9.54,6.602,4.292,2.519,1.759,0.665
2019-06-15 11:20:00,10.46,6.393,2.89,1.649,1.899,2.252
2019-06-15 11:30:00,10.38,8.87,3.578,1.719,0.283,0.234
2019-06-15 11:40:00,9.23,10.08,4.185,2.491,1.703,0.569
2019-06-15 11:50:00,9.66,9.31,4.65,2.199,1.174,1.608
2019-06-15 12:00:00,7.502,6.937,3.463,2.078,1.218,4.619
2019-06-15 12:10:00,5.314,6.51,4.392,2.491,0.246,4.278
2019-06-15 12:20:00,5.274,8.07,5.039,1.386,1.603,2.485
2019-06-15 12:30:00,5.352,8.29,5.787,1.12,0.313,2.155
2019-06-15 12:40:00,6.672,8.19,4.186,1.781,0.25,2.189
2019-06-15 12:50:00,7.406,8.59,3.937,2.005,1.706,3.191
2019-06-15 13:00:00,8.47,6.441,3.356,2.278,1.036,3.715
2019-06-15 13:10:00,6.789,7.862,4.992,2.957,1.205,1.621
2019-06-15 13:20:00,5.471,7.462,2.843,2.558,0.517,0.065
2019-06-15 13:30:00,2.785,8.42,1.256,2.658,0.301,2.449
2019-06-15 13:40:00,3.519,8.85,3.443,1.948,0.476,1.269
2019-06-15 13:50:00,2.645,10.64,2.099,4.082,0.092,2.061
2019-06-15 14:00:00,2.381,9.3,3.367,3.76,2.227,2.165
2019-06-15 14:10:00,2.459,7.908,4.511,3.727,2.256,2.666
2019-06-15 14:20:00,3.727,7.442,3.701,3.832,2.516,3.35
2019-06-15 14:30:00,1.54,8.99,3.408,6.673,2.477,3.761
2019-06-15 14:40:00,3.333,9.07,3.542,5.833,1.456,3.992
2019-06-15 14:50:00,4.304,9.5,3.167,4.411,0.832,2.584
2019-06-15 15:00:00,2.983,9.05,2.965,5.495,2.603,1.945
2019-06-15 15:10:00,2.881,8.01,4.452,1.702,1.777,1.884
2019-06-15 15:20:00,1.76,8.49,4.049,3.278,1.306,1.701
2019-06-15 15:30:00,2.05,6.658,4.134,1.344,1.5,0.602
2019-06-15 15:40:00,1.417,6.391,3.868,2.624,1.269,1.646
2019-06-15 15:50:00,3.154,4.12,0.94,3.334,1.042,1.289
2019-06-15 16:00:00,4.714,3.975,2.074,2.895,2.04,2.021
2019-06-15 16:10:00,4.547,3.284,2.608,2.926,1.858,0.928
2019-06-15 16:20:00,6.0,3.433,1.456,2.564,2.384,1.319
2019-06-15 16:30:00,4.417,3.323,1.028,2.129,2.024,1.991
2019-06-15 16:40:00,4.677,5.128,1.964,2.298,2.47,1.884
2019-06-15 16:50:00,4.353,5.322,1.291,1.719,2.723,2.162
2019-06-15 17:00:00,6.002,5.148,1.621,1.668,3.477,1.443
2019-06-15 17:10:00,6.471,5.064,2.118,2.111,5.287,3.262
2019-06-15 17:20:00,6.098,3.915,1.879,2.12,3.827,5.298
2019-06-15 17:30:00,5.379,5.484,2.402,2.222,5.272,3.474
2019-06-15 17:40:00,6.134,3.529,1.911,2.54,4.43,3.794
2019-06-15 17:50:00,6.448,8.23,1.372,3.408,4.075,4.898
2019-06-15 18:00:00,5.77,5.819,1.291,2.486,5.615,5.545
2019-06-15 18:10:00,5.955,10.27,3.014,3.37,4.588,8.77
2019-06-15 18:20:00,8.39,8.52,2.807,3.186,4.738,8.97
2019-06-15 18:30:00,9.36,4.178,1.911,3.061,4.679,6.413
2019-06-15 18:40:00,7.148,9.82,3.225,2.932,4.776,6.574
2019-06-15 18:50:00,6.267,8.27,3.813,4.066,5.524,7.522
2019-06-15 19:00:00,5.446,5.037,4.23,2.974,2.744,4.6
2019-06-15 19:10:00,3.086,10.96,3.718,3.1,4.817,5.516
2019-06-15 19:20:00,5.353,7.382,3.991,3.327,5.207,7.203
2019-06-15 19:30:00,3.286,5.45,1.291,3.662,6.507,4.521
2019-06-15 19:40:00,4.982,5.495,2.5,3.353,6.708,5.674
2019-06-15 19:50:00,3.933,7.769,2.126,2.615,6.24,3.458
2019-06-15 20:00:00,8.49,7.37,2.444,3.522,7.609,5.605
2019-06-15 20:10:00,6.287,7.08,5.071,3.12,7.026,5.307
2019-06-15 20:20:00,5.468,5.877,5.985,4.365,5.713,5.944
2019-06-15 20:30:00,5.559,3.359,6.008,3.954,5.269,5.621
2019-06-15 20:40:00,5.372,4.979,5.346,2.786,4.596,4.153
2019-06-15 20:50:00,7.219,7.404,5.292,3.665,4.555,7.408
2019-06-15 21:00:00,7.831,5.818,4.223,4.311,6.485,3.972
2019-06-15 21:10:00,7.109,7.492,6.185,3.301,7.136,4.571
2019-06-15 21:20:00,8.37,7.57,4.7,4.717,6.088,6.69
2019-06-15 21:30:00,7.774,5.586,4.688,5.014,6.655,6.957
2019-06-15 21:40:00,5.331,6.775,5.265,3.984,3.175,5.528
2019-06-15 21:50:00,4.84,7.448,6.845,2.323,4.525,6.464
2019-06-15 22:00:00,1.331,6.16,4.606,1.938,4.095,4.431
2019-06-15 22:10:00,5.238,4.874,6.781,2.41,3.569,3.062
2019-06-15 22:20:00,5.786,8.76,5.223,3.761,3.878,5.409
2019-06-15 22:30:00,5.761,6.083,4.925,3.623,4.357,4.919
2019-06-15 22:40:00,4.142,6.703,6.266,3.912,5.613,5.068
2019-06-15 22:50:00,6.736,8.72,5.072,2.55,5.19,7.104
2019-06-15 23:00:00,4.806,10.34,5.645,2.092,5.734,7.079
2019-06-15 23:10:00,1.139,10.3,4.678,3.66,8.25,6.594
2019-06-15 23:20:00,3.253,9.53,6.311,4.278,6.527,5.522
2019-06-15 23:30:00,4.689,7.233,5.22,3.083,7.328,3.418
2019-06-15 23:40:00,4.387,8.64,6.441,4.224,4.004,6.877
2019-06-15 23:50:00,5.445,3.138,6.541,2.983,5.077,6.742
2019-06-16 00:00:00,3.205,5.001,6.618,2.599,6.276,4.647
2019-06-16 00:10:00,4.952,6.863,3.886,3.542,5.209,5.176
2019-06-16 00:20:00,7.159,6.854,3.354,3.623,4.627,5.789
2019-06-16 00:30:00,5.737,5.492,5.545,2.55,6.258,3.644
2019-06-16 00:40:00,7.008,4.375,5.687,3.974,6.553,4.78
2019-06-16 00:50:00,7.566,2.646,5.753,3.258,7.229,8.03
2019-06-16 01:00:00,9.54,3.873,4.652,3.837,7.865,10.35
2019-06-16 01:10:00,7.804,6.293,5.258,3.749,6.241,10.61
2019-06-16 01:20:00,9.69,5.849,6.337,4.168,4.902,8.23
2019-06-16 01:30:00,4.808,3.699,7.585,2.067,3.815,7.057
2019-06-16 01:40:00,2.76,7.117,3.031,1.997,3.986,7.121
2019-06-16 01:50:00,2.517,8.8,2.548,1.111,4.74,5.904
2019-06-16 02:00:00,3.546,5.707,4.457,1.473,4.043,4.746
2019-06-16 02:10:00,4.925,5.604,2.793,1.377,4.441,4.627
2019-06-16 02:20:00,6.525,4.276,2.996,2.619,4.266,2.918
2019-06-16 02:30:00,6.683,4.964,3.243,2.06,2.486,3.185
2019-06-16 02:40:00,8.47,5.966,3.024,2.42,1.977,4.076
2019-06-16 02:50:00,9.26,6.975,3.68,1.433,1.279,4.395
2019-06-16 03:00:00,7.328,6.398,3.121,1.793,1.615,5.117
2019-06-16 03:10:00,6.005,5.517,3.235,1.928,2.968,5.977
2019-06-16 03:20:00,9.31,6.108,2.901,2.168,3.689,7.961
2019-06-16 03:30:00,9.31,6.672,2.353,2.027,3.636,7.138
2019-06-16 03:40:00,10.58,8.37,3.316,2.448,3.032,4.41
2019-06-16 03:50:00,11.75,9.91,3.091,2.016,1.892,5.07
2019-06-16 04:00:00,12.53,10.3,2.935,1.837,2.734,3.584
2019-06-16 04:10:00,12.41,11.18,2.74,1.727,3.31,5.317
2019-06-16 04:20:00,11.71,10.97,2.627,1.927,2.622,5.548
2019-06-16 04:30:00,12.16,10.09,2.756,2.282,0.504,5.61
2019-06-16 04:40:00,11.62,10.34,2.327,1.866,1.392,2.451
2019-06-16 04:50:00,12.57,10.75,3.14,1.166,2.18,3.424
2019-06-16 05:00:00,13.18,10.72,4.188,1.862,2.456,5.544
2019-06-16 05:10:00,12.13,9.75,4.665,2.489,1.517,7.171
2019-06-16 05:20:00,11.43,9.23,4.151,3.587,1.829,5.418
2019-06-16 05:30:00,11.26,8.33,4.002,3.767,1.995,3.148
2019-06-16 05:40:00,12.61,9.26,3.65,4.573,1.728,2.51
2019-06-16 05:50:00,11.77,8.84,4.058,4.92,2.464,2.4
2019-06-16 06:00:00,13.08,7.189,3.874,4.436,4.417,0.686
2019-06-16 06:10:00,12.29,6.105,4.659,4.415,3.461,3.47
2019-06-16 06:20:00,12.87,8.56,4.066,4.976,3.185,6.961
2019-06-16 06:30:00,11.61,7.596,3.779,4.634,4.485,9.36
2019-06-16 06:40:00,11.59,3.23,3.954,3.844,3.169,10.32
2019-06-16 06:50:00,8.97,2.033,4.594,2.232,3.238,11.17
2019-06-16 07:00:00,12.2,2.328,3.825,0.705,2.728,11.9
2019-06-16 07:10:00,12.33,3.991,4.082,1.317,3.119,8.88
2019-06-16 07:20:00,12.6,1.637,3.229,0.986,1.82,3.974
2019-06-16 07:30:00,12.03,2.891,2.537,0.95,3.209,1.337
2019-06-16 07:40:00,11.65,2.751,2.241,2.388,3.551,2.245
2019-06-16 07:50:00,12.54,3.384,1.697,4.912,4.488,3.852
2019-06-16 08:00:00,9.89,3.499,4.322,4.999,2.559,8.91
2019-06-16 08:10:00,12.41,3.873,5.325,2.37,1.031,10.24
2019-06-16 08:20:00,11.92,4.3,5.633,1.651,3.456,9.53
2019-06-16 08:30:00,11.63,3.349,4.362,4.765,4.779,4.299
2019-06-16 08:40:00,12.76,6.7,4.826,4.546,4.134,3.547
2019-06-16 08:50:00,11.42,7.877,7.204,3.247,3.104,5.748
2019-06-16 09:00:00,10.49,5.939,8.06,4.638,5.964,6.759
2019-06-16 09:10:00,14.52,5.97,7.423,6.957,6.285,3.936
2019-06-16 09:20:00,15.88,7.244,6.296,5.854,5.346,8.29
2019-06-16 09:30:00,18.01,6.683,7.03,3.555,5.369,12.82
2019-06-16 09:40:00,16.86,7.102,9.09,4.151,5.768,12.83
2019-06-16 09:50:00,15.52,7.073,8.55,10.08,11.17,14.68
2019-06-16 10:00:00,16.55,7.727,7.099,10.94,13.54,19.01
2019-06-16 10:10:00,17.37,8.49,5.884,8.98,12.15,18.86
2019-06-16 10:20:00,31.33,12.09,7.451,10.42,11.78,17.63
2019-06-16 10:30:00,25.54,31.96,8.26,13.64,11.73,13.11
2019-06-16 10:40:00,14.09,34.27,6.752,13.38,12.14,13.63
2019-06-16 10:50:00,15.63,24.26,6.938,10.69,9.73,8.97
2019-06-16 11:00:00,16.91,16.88,5.92,9.69,8.73,5.974
2019-06-16 11:10:00,17.28,10.94,5.917,8.46,8.27,7.202
2019-06-16 11:20:00,13.38,9.19,4.17,5.893,6.62,5.011
2019-06-16 11:30:00,14.72,10.63,3.396,2.661,4.297,5.956
2019-06-16 11:40:00,12.05,13.6,1.659,1.732,5.93,5.036
2019-06-16 11:50:00,8.05,13.53,2.657,1.956,2.989,4.707
2019-06-16 12:00:00,8.22,14.87,5.842,5.064,3.774,6.381
2019-06-16 12:10:00,7.588,10.69,5.942,2.976,4.052,10.98
2019-06-16 12:20:00,11.61,8.14,8.08,3.749,4.495,11.41
2019-06-16 12:30:00,12.37,7.893,6.448,7.578,6.758,11.87
2019-06-16 12:40:00,12.5,4.242,5.834,5.959,6.118,12.9
2019-06-16 12:50:00,12.15,2.123,6.174,6.137,6.039,11.87
2019-06-16 13:00:00,13.47,5.416,3.832,4.47,6.652,10.24
2019-06-16 13:10:00,13.08,10.53,2.689,9.06,7.492,10.19
2019-06-16 13:20:00,7.439,8.19,4.188,7.105,6.842,7.715
2019-06-16 13:30:00,7.295,9.97,6.573,5.838,9.04,8.01
2019-06-16 13:40:00,7.553,10.32,6.973,8.57,6.558,7.894
2019-06-16 13:50:00,12.94,13.4,5.804,8.39,4.168,10.64
2019-06-16 14:00:00,8.45,10.44,4.138,8.17,3.184,4.06
2019-06-16 14:10:00,12.15,10.33,3.872,6.5,2.945,1.867
2019-06-16 14:20:00,13.23,13.67,5.606,5.991,6.673,1.793
2019-06-16 14:30:00,13.5,10.4,4.93,5.322,4.981,1.323
2019-06-16 14:40:00,12.93,12.51,4.417,3.138,4.949,1.573
2019-06-16 14:50:00,10.76,13.84,3.542,3.662,3.544,2.332
2019-06-16 15:00:00,6.189,13.52,3.925,2.717,2.598,0.895
2019-06-16 15:10:00,4.969,10.17,2.943,1.843,2.639,1.332
2019-06-16 15:20:00,2.162,10.07,2.786,1.961,3.053,1.347
2019-06-16 15:30:00,4.091,12.9,2.953,0.717,3.473,2.221
2019-06-16 15:40:00,5.138,13.0,2.592,0.741,3.727,6.359
2019-06-16 15:50:00,5.233,15.06,3.184,1.232,3.072,8.59
2019-06-16 16:00:00,5.996,9.34,2.985,0.827,2.652,9.6
2019-06-16 16:10:00,5.227,5.737,2.988,1.527,1.542,10.33
2019-06-16 16:20:00,3.734,6.919,3.349,3.522,3.25,9.83
2019-06-16 16:30:00,4.244,3.206,4.538,2.314,3.57,10.35
2019-06-16 16:40:00,10.12,12.59,4.789,1.065,4.709,10.3
2019-06-16 16:50:00,13.28,7.742,3.973,2.381,6.367,14.66
2019-06-16 17:00:00,12.57,6.167,4.812,3.063,8.35,13.76
2019-06-16 17:10:00,10.7,8.7,7.278,4.906,9.22,14.73
2019-06-16 17:20:00,8.03,10.18,6.253,7.159,9.35,12.06
2019-06-16 17:30:00,5.866,10.17,6.105,4.379,6.898,14.96
2019-06-16 17:40:00,6.088,10.63,6.274,5.166,6.988,11.42
2019-06-16 17:50:00,11.8,8.61,6.305,4.553,4.895,8.24
2019-06-16 18:00:00,4.881,9.22,4.974,1.774,6.082,5.826
2019-06-16 18:10:00,7.196,11.06,2.734,2.929,4.408,5.389
2019-06-16 18:20:00,9.48,10.38,2.366,2.618,4.653,6.757
2019-06-16 18:30:00,7.729,11.24,2.132,2.366,3.717,5.401
2019-06-16 18:40:00,6.605,8.63,1.273,2.637,3.511,5.278
2019-06-16 18:50:00,5.285,8.58,3.586,2.199,4.322,5.043
2019-06-16 19:00:00,6.144,14.09,6.125,3.128,4.816,4.686
2019-06-16 19:10:00,8.52,12.48,3.136,3.862,4.864,5.411
2019-06-16 19:20:00,11.02,10.74,3.805,7.585,4.654,5.466
2019-06-16 19:30:00,11.26,11.14,2.507,5.084,3.419,3.353
2019-06-16 19:40:00,9.69,13.44,3.489,3.858,3.672,2.352
2019-06-16 19:50:00,10.23,14.55,2.049,3.572,3.058,4.039
2019-06-16 20:00:00,9.65,15.19,2.567,3.702,3.644,4.139
2019-06-16 20:10:00,9.33,14.49,1.654,4.106,4.919,3.911
2019-06-16 20:20:00,11.07,11.56,2.621,3.721,7.26,7.347
2019-06-16 20:30:00,9.7,9.34,2.147,5.18,9.26,6.636
2019-06-16 20:40:00,7.797,5.658,1.437,4.614,8.88,8.15
2019-06-16 20:50:00,7.017,8.15,2.46,4.12,7.872,6.508
2019-06-16 21:00:00,4.798,6.198,1.378,3.418,8.94,7.665
2019-06-16 21:10:00,5.267,5.98,4.629,3.186,9.0,11.62
2019-06-16 21:20:00,6.462,6.056,2.774,4.576,8.21,10.98
2019-06-16 21:30:00,7.169,8.77,3.138,5.047,8.38,8.73
2019-06-16 21:40:00,7.901,7.558,3.49,4.996,9.26,7.893
2019-06-16 21:50:00,6.661,6.776,1.598,4.881,9.64,8.1
2019-06-16 22:00:00,6.3,6.827,2.923,4.052,8.73,9.33
2019-06-16 22:10:00,6.823,9.22,2.424,4.353,7.337,6.097
2019-06-16 22:20:00,6.536,9.29,1.127,4.485,6.966,6.983
2019-06-16 22:30:00,6.415,8.73,1.656,3.08,5.457,3.985
2019-06-16 22:40:00,6.836,8.13,0.749,2.293,4.054,2.878
2019-06-16 22:50:00,6.217,7.335,2.199,1.883,2.136,2.559
2019-06-16 23:00:00,6.89,7.161,0.193,1.606,3.082,2.275
2019-06-16 23:10:00,7.343,7.153,0.576,1.137,2.097,8.41
2019-06-16 23:20:00,6.825,5.621,1.723,1.575,3.97,8.94
2019-06-16 23:30:00,5.578,6.339,2.973,3.285,3.364,6.607
2019-06-16 23:40:00,6.875,7.163,1.006,3.745,5.857,6.474
2019-06-16 23:50:00,5.788,7.374,2.518,3.628,6.631,20.27
2019-06-17 00:00:00,7.604,5.167,7.882,5.333,7.965,22.84
2019-06-17 00:10:00,11.69,9.06,4.069,8.08,11.54,24.4
2019-06-17 00:20:00,23.42,7.206,10.3,8.16,9.72,19.52
2019-06-17 00:30:00,24.12,19.79,12.38,5.695,11.57,18.74
2019-06-17 00:40:00,23.76,25.2,7.875,5.69,10.06,18.82
2019-06-17 00:50:00,22.98,25.69,9.97,5.084,7.906,13.37
2019-06-17 01:00:00,26.9,26.01,5.279,3.778,3.362,9.93
2019-06-17 01:10:00,20.06,23.26,5.818,5.315,9.51,5.946
2019-06-17 01:20:00,22.61,26.36,6.562,8.23,9.89,6.494
2019-06-17 01:30:00,21.45,26.13,6.258,7.142,9.49,6.655
2019-06-17 01:40:00,20.58,25.38,6.117,3.621,5.531,7.167
2019-06-17 01:50:00,18.18,25.93,7.222,1.008,1.074,5.349
2019-06-17 02:00:00,17.13,22.32,6.251,2.093,3.57,1.638
2019-06-17 02:10:00,18.64,22.74,4.4,3.587,6.583,8.06
2019-06-17 02:20:00,18.9,19.38,1.836,5.127,7.175,8.29
2019-06-17 02:30:00,18.06,12.46,1.866,6.325,7.092,3.974
2019-06-17 02:40:00,10.91,13.73,3.34,5.17,5.114,1.795
2019-06-17 02:50:00,8.78,12.78,3.839,1.886,3.802,3.926
2019-06-17 03:00:00,11.11,12.22,4.818,1.053,6.487,6.048
2019-06-17 03:10:00,11.85,14.31,2.177,2.785,4.988,10.08
2019-06-17 03:20:00,9.55,22.39,1.189,3.996,3.728,8.58
2019-06-17 03:30:00,7.067,19.34,1.475,3.028,3.053,5.132
2019-06-17 03:40:00,2.78,18.59,1.7,4.101,4.541,5.692
2019-06-17 03:50:00,7.352,18.84,1.612,4.826,3.572,5.892
2019-06-17 04:00:00,8.04,15.04,2.312,6.084,4.659,6.455
2019-06-17 04:10:00,8.71,12.19,4.421,4.543,3.508,7.817
2019-06-17 04:20:00,7.855,13.36,2.166,2.91,4.9,7.49
2019-06-17 04:30:00,8.64,13.94,1.442,3.852,2.859,6.713
2019-06-17 04:40:00,10.06,10.34,1.541,4.262,3.145,7.393
2019-06-17 04:50:00,6.524,8.31,2.352,5.663,2.573,7.74
2019-06-17 05:00:00,9.39,6.449,2.328,6.327,2.931,5.116
2019-06-17 05:10:00,7.541,5.533,1.914,6.604,0.911,4.45
2019-06-17 05:20:00,5.97,4.959,2.684,6.537,2.115,5.189
2019-06-17 05:30:00,6.037,5.833,2.82,5.249,0.925,5.979
2019-06-17 05:40:00,7.58,6.892,4.257,4.455,2.895,4.919
2019-06-17 05:50:00,9.14,8.82,3.631,5.987,6.222,4.827
2019-06-17 06:00:00,7.552,7.286,5.139,2.702,4.228,10.26
2019-06-17 06:10:00,9.04,7.294,3.634,2.419,4.128,10.14
2019-06-17 06:20:00,9.1,8.27,3.706,3.466,4.706,8.65
2019-06-17 06:30:00,9.77,9.19,3.219,3.964,5.599,7.538
2019-06-17 06:40:00,9.56,8.08,3.666,2.628,3.572,7.819
2019-06-17 06:50:00,9.96,8.64,2.291,4.372,1.587,9.15
2019-06-17 07:00:00,9.93,8.96,1.994,4.699,2.859,9.52
2019-06-17 07:10:00,8.51,6.615,4.223,1.811,3.625,3.867
2019-06-17 07:20:00,5.617,6.476,5.265,1.515,2.238,4.375
2019-06-17 07:30:00,3.138,4.259,4.95,0.65,2.856,1.488
2019-06-17 07:40:00,6.492,5.182,4.092,1.512,5.292,5.324
2019-06-17 07:50:00,4.364,7.621,2.649,2.917,2.872,8.42
2019-06-17 08:00:00,3.083,12.73,2.46,3.979,3.208,6.926
2019-06-17 08:10:00,3.0,14.08,3.426,4.878,3.584,4.814
2019-06-17 08:20:00,5.522,10.45,3.568,4.56,4.316,6.024
2019-06-17 08:30:00,10.42,8.01,4.007,3.86,2.824,8.12
2019-06-17 08:40:00,11.79,4.717,4.86,3.864,4.342,6.462
2019-06-17 08:50:00,10.2,5.99,4.711,2.896,2.21,4.459
2019-06-17 09:00:00,6.567,5.659,3.611,2.478,2.957,3.415
2019-06-17 09:10:00,7.745,5.665,4.569,2.901,2.027,4.707
2019-06-17 09:20:00,6.067,5.393,3.796,3.508,2.248,6.239
2019-06-17 09:30:00,7.743,5.482,4.75,0.908,1.479,4.481
2019-06-17 09:40:00,8.58,2.658,4.744,2.501,1.423,4.572
2019-06-17 09:50:00,11.41,2.897,5.732,0.334,2.555,6.448
2019-06-17 10:00:00,10.51,2.393,5.549,0.583,2.917,5.381
2019-06-17 10:10:00,9.56,2.966,3.904,0.762,1.436,5.469
2019-06-17 10:20:00,10.91,1.711,4.585,2.215,2.161,3.619
2019-06-17 10:30:00,11.36,2.81,4.07,2.044,2.662,3.453
2019-06-17 10:40:00,9.33,4.947,3.988,1.647,0.766,4.683
2019-06-17 10:50:00,9.95,3.242,3.735,0.024,2.424,4.417
2019-06-17 11:00:00,6.034,0.959,3.665,1.955,0.899,5.133
2019-06-17 11:10:00,2.52,1.445,4.24,1.955,1.604,3.285
2019-06-17 11:20:00,7.232,3.478,3.683,0.698,2.27,2.947
2019-06-17 11:30:00,6.547,4.511,2.066,3.543,0.839,2.265
2019-06-17 11:40:00,8.12,5.184,3.157,3.556,1.602,4.191
2019-06-17 11:50:00,10.5,4.942,2.594,3.252,2.778,4.431
2019-06-17 12:00:00,10.77,5.831,2.141,3.074,3.012,5.116
2019-06-17 12:10:00,11.92,7.085,2.23,2.046,2.237,3.715
2019-06-17 12:20:00,10.5,6.253,1.265,2.36,1.673,2.358
2019-06-17 12:30:00,9.33,6.107,1.902,4.011,0.7,3.188
2019-06-17 12:40:00,7.474,5.35,2.847,3.303,1.189,3.789
2019-06-17 12:50:00,7.977,3.886,2.874,1.688,1.678,2.131
2019-06-17 13:00:00,7.949,4.235,2.697,0.976,2.111,1.777
2019-06-17 13:10:00,6.751,5.099,4.17,2.522,1.466,1.987
2019-06-17 13:20:00,6.281,6.593,4.793,2.212,1.041,0.0
2019-06-17 13:30:00,6.254,5.167,5.796,0.348,0.563,1.28
2019-06-17 13:40:00,3.929,4.656,4.101,1.15,1.543,1.209
2019-06-17 13:50:00,3.898,4.648,3.39,2.945,0.65,3.877
2019-06-17 14:00:00,2.244,3.917,2.428,1.688,2.07,4.05
2019-06-17 14:10:00,0.871,7.414,2.69,1.474,1.551,3.486
2019-06-17 14:20:00,0.152,8.99,5.052,1.521,0.935,3.233
2019-06-17 14:30:00,2.142,8.79,5.293,0.79,2.196,3.352
2019-06-17 14:40:00,2.08,8.54,5.034,1.802,1.646,3.016
2019-06-17 14:50:00,2.319,7.737,5.15,1.188,1.473,2.468
2019-06-17 15:00:00,1.682,5.478,5.447,1.745,0.352,1.744
2019-06-17 15:10:00,1.93,5.004,4.806,0.632,0.169,1.435
2019-06-17 15:20:00,2.448,4.614,5.23,0.782,0.073,0.739
2019-06-17 15:30:00,2.506,3.433,4.947,0.541,0.356,1.616
2019-06-17 15:40:00,1.332,4.084,3.992,1.069,1.321,2.573
2019-06-17 15:50:00,2.939,2.978,3.948,1.196,0.258,3.756
2019-06-17 16:00:00,4.273,1.655,6.958,0.87,1.042,2.74
2019-06-17 16:10:00,5.394,2.219,6.917,1.271,1.914,3.153
2019-06-17 16:20:00,4.929,1.559,7.922,1.378,1.736,3.501
2019-06-17 16:30:00,4.224,1.796,7.595,1.606,2.426,2.272
2019-06-17 16:40:00,4.313,2.69,6.195,2.013,1.891,2.366
2019-06-17 16:50:00,2.778,4.282,6.397,1.425,2.05,2.25
2019-06-17 17:00:00,4.161,7.889,6.829,1.977,2.145,2.294
2019-06-17 17:10:00,5.696,6.645,6.187,1.483,1.67,2.438
2019-06-17 17:20:00,6.481,3.474,4.772,1.984,1.237,7.488
2019-06-17 17:30:00,4.385,2.47,4.778,1.818,3.448,7.73
2019-06-17 17:40:00,6.661,3.819,3.837,2.204,3.026,6.245
